idade,estado,escolaridade,renda_mensal,tempo_emprego_anos,score_credito,valor_solicitado,prazo_meses,finalidade,dividas_ativas,inadimplente
75,ES,Ensino Superior,5583.78,6,642,18892.37,12,Saúde,5,1
47,PI,Ensino Médio,2778.24,2,539,11700.82,12,Educação,1,0
49,GO,Ensino Superior,6576.65,1,695,15672.83,24,Saúde,3,1
57,MG,Ensino Médio,900.0,7,638,8837.8,24,Outros,0,1
41,GO,Ensino Médio,23155.63,2,699,6227.91,24,Saúde,4,1
29,PR,Ensino Médio,7371.13,3,819,15531.95,48,Viagem,3,0
50,PB,Ensino Fundamental,2377.7,19,464,10166.71,18,Outros,2,0
30,AL,Pós-graduação,10300.01,1,658,6075.83,18,Outros,4,0
56,RN,Ensino Superior,1330.51,6,406,18534.6,12,Reforma,3,1
68,MG,Ensino Superior,1288.31,11,550,15476.93,24,Reforma,3,0
30,RN,Ensino Médio,2624.42,9,706,11687.76,12,Viagem,2,0
38,MT,Pós-graduação,3421.42,8,674,34562.56,24,Reforma,0,0
74,BA,Pós-graduação,5072.67,7,635,20788.1,36,Veículo,5,0
64,PE,Ensino Médio,5268.54,9,522,14922.0,36,Veículo,0,0
75,TO,Ensino Superior,7984.64,22,632,20707.26,48,Saúde,0,0
66, RO ,Ensino Superior,4774.49,16,756,11974.08,12,Outros,4,0
54,AP,Ensino Superior,1429.54,15,764,21531.4,24,Reforma,2,1
57,DF,Ensino Médio,5841.76,21,658,13696.27,48,Educação,1,0
52,CE,Ensino Médio,4050.21,9,739,12816.43,18,Saúde,0,1
58,TO,Ensino Superior,5888.24,21,707,10368.21,12,Outros,1,0
42,PA,Ensino Médio,8140.48,24,712,4436.9,24,Educação,0,0
41,AM,Ensino Superior,5718.45,12,761,18831.32,18,Veículo,1,0
71,RR,Ensino Médio,3181.37,23,692,6116.79,6,Outros,0,0
40,SC,Ensino Médio,1849.57,23,596,11603.8,24,Reforma,5,1
52,DF,Ensino Médio,7662.39,14,562,6395.01,12,Viagem,0,1
42,PA,Ensino Superior,6433.27,14,704,6708.41,12,Educação,0,0
31,AP,Ensino Médio,7611.4,3,673,11775.04,6,Veículo,2,1
36,DF,Ensino Médio,6328.77,9,713,15993.18,36,Reforma,3,0
44,GO,Ensino Médio,3126.66,2,473,16784.86,24,Educação,1,1
48,AP,Ensino Superior,5787.41,19,575,14654.11,36,Veículo,2,1
44, PB ,Ensino Superior,1904.39,22,766,5786.28,36,Viagem,5,0
66,BA,Ensino Superior,4597.25,11,598,7267.04,6,Veículo,1,0
22,RN,Ensino Superior,4855.87,18,606,11924.2,36,Outros,1,0
42,ES,Pós-graduação,6647.75,8,623,33560.35,36,Outros,3,1
34,SC,Ensino Superior,2521.36,22,521,6146.93,36,Educação,0,0
48,PA,Ensino Médio,8511.65,9,790,7591.18,48,Veículo,1,0
42,RO,Pós-graduação,1111.01,24,631,5018.0,36,Veículo,4,0
30,PE,Ensino Fundamental,5594.5,20,819,13305.91,24,Viagem,2,0
54,SE,Ensino Médio,10927.03,19,617,8947.03,48,Veículo,2,0
70,ES,Ensino Médio,2623.85,6,601,9387.7,18,Saúde,5,1
35,PI,Ensino Fundamental,3288.21,19,631,14374.72,48,Educação,0,1
53,SP,Ensino Fundamental,2883.05,16,427,8661.58,48,Saúde,4,1
71,PA,Ensino Médio,8146.39,6,579,18196.03,48,Educação,3,1
36,ES,Ensino Médio,3612.69,20,680,21962.91,36,Veículo,0,0
33,MS,Ensino Fundamental,2049.75,10,773,9313.15,24,Outros,3,0
32,RR,Ensino Médio,2006.61,13,607,9288.74,12,Outros,0,1
47,CE,Ensino Superior,3227.25,15,718,13936.06,6,Reforma,2,1
66,CE,Ensino Médio,4057.69,6,805,8633.1,18,Outros,2,0
72,PB,Ensino Médio,5347.45,6,678,9049.52,24,Veículo,0,0
54,SC,Ensino Médio,4606.21,10,630,20633.1,18,Veículo,1,1
64,BA,Ensino Médio,2181.2,7,499,22039.57,24,Reforma,0,1
58,MA,Ensino Médio,5803.79,2,662,9826.8,36,Veículo,1,0
46,CE,Ensino Médio,5980.36,21,639,19610.85,48,Outros,0,0
69,PB,Ensino Médio,4660.05,17,790,7847.05,48,Veículo,2,0
34,CE,Ensino Superior,2326.68,13,585,18466.4,36,Veículo,7,1
43,RJ,Ensino Superior,3630.88,12,772,10851.91,36,Veículo,3,0
75,TO,Ensino Superior,4525.37,15,731,11560.46,36,Reforma,6,1
48,PB,Ensino Médio,1456.09,4,671,21553.2,48,Educação,1,1
51,RJ,Pós-graduação,4088.76,22,626,19409.04,60,Reforma,2,0
50,RR,Ensino Superior,1782.67,25,533,34744.83,36,Reforma,3,1
52,SC,Ensino Médio,1354.91,3,610,9194.68,24,Reforma,0,0
69,MA,Ensino Superior,1807.15,12,788,9453.97,24,Reforma,6,1
59,MS,Ensino Superior,4910.31,2,711,7834.3,18,Reforma,2,0
49,GO,Ensino Médio,8531.58,2,581,9500.76,24,Reforma,4,0
44,RN,Pós-graduação,5843.1,19,591,9516.74,60,Educação,4,0
39,PA,Ensino Médio,5692.08,16,586,10829.13,12,Veículo,0,0
50,RS,Ensino Médio,12929.38,5,734,47659.28,12,Saúde,1,0
53,SE,Pós-graduação,1270.42,16,839,16351.51,12,Outros,1,1
48,RR,Ensino Superior,4198.55,21,727,15735.3,24,Reforma,0,0
49,RS,Ensino Superior,5381.73,14,596,9030.14,60,Outros,1,0
52,SP,Ensino Superior,2756.64,18,672,10062.08,36,Veículo,5,0
44,RR,Ensino Médio,1037.25,3,641,44030.76,24,Reforma,0,1
24,MG,Ensino Médio,2407.87,1,729,14791.64,24,Viagem,2,1
73,MA,Ensino Superior,5372.59,4,593,6442.79,48,Reforma,0,0
67,RO,Pós-graduação,3774.1,20,636,26516.13,12,Reforma,0,1
34,ES,Ensino Fundamental,4347.02,20,724,8439.33,24,Educação,3,0
22,RO,Ensino Médio,7609.38,17,658,5784.05,60,Outros,1,0
67,SC,Ensino Superior,8157.37,17,725,20930.57,24,Outros,0,0
41,PR,Ensino Superior,2503.88,5,689,14068.14,60,Veículo,5,1
20,ES,Ensino Superior,2429.04,4,648,14952.98,48,Saúde,0,0
42,AL,Ensino Médio,3114.37,4,687,18362.4,12,Veículo,1,1
28, AM ,Ensino Superior,4618.1,25,620,21029.41,24,Outros,4,1
45,CE,Ensino Superior,3331.56,3,600,9473.25,24,Saúde,1,1
53,MA,Ensino Superior,7074.48,24,596,17957.45,60,Reforma,2,0
61,AP,Ensino Superior,3086.73,5,554,10245.56,6,Reforma,0,1
34,MG,Ensino Médio,3608.6,14,710,9397.1,24,Reforma,3,0
30,MS,Ensino Médio,2458.23,25,724,12374.64,24,Outros,3,0
60,AL,Ensino Superior,1763.25,6,673,9991.46,36,Saúde,0,0
23,SE,Ensino Médio,7901.26,12,470,11832.77,36,Viagem,1,1
68,MG,Ensino Médio,9103.11,13,744,12936.31,18,Outros,0,1
58, GO ,Ensino Médio,3063.1,10,656,18714.84,12,Outros,4,0
71,RR,Ensino Médio,17459.56,22,776,8672.45,24,Educação,6,0
30,CE,Ensino Superior,3593.06,8,633,16899.03,36,Reforma,3,1
42,PI,Ensino Superior,2417.61,4,652,15945.68,24,Viagem,0,0
36,PR,Ensino Superior,1345.65,20,821,15582.8,36,Educação,2,0
25,AC,Ensino Médio,4663.76,10,715,12020.38,36,Veículo,0,0
23,CE,Ensino Médio,2648.29,9,601,7397.29,48,Outros,2,1
46,RN,Ensino Médio,3929.6,2,696,4096.07,48,Veículo,0,0
58,MA,Ensino Superior,7044.39,15,595,12695.28,36,Educação,2,0
59,RO,Ensino Superior,10650.79,1,701,3389.18,36,Veículo,3,0
57,PR,Ensino Médio,2973.55,22,548,9114.27,36,Saúde,2,1
71,CE,Ensino Superior,1621.1,22,623,11102.93,18,Saúde,0,1
36,ES,Ensino Médio,4121.11,14,746,24948.18,6,Veículo,0,1
29,SC,Ensino Médio,9476.57,23,802,4735.63,48,Outros,0,0
35,MS,Ensino Médio,932.54,11,505,13944.61,36,Veículo,2,1
21,TO,Ensino Médio,2118.38,12,562,6276.43,36,Outros,0,0
26,BA,Ensino Fundamental,4666.42,24,576,27204.99,60,Outros,0,0
41,PA,Ensino Superior,2506.54,11,827,4018.91,36,Saúde,3,0
44,PB,Ensino Fundamental,9837.6,24,584,25768.07,60,Outros,0,1
35,RS,Ensino Médio,7698.29,24,663,7483.05,24,Saúde,1,0
49,DF,Ensino Superior,4381.96,1,737,15717.61,36,Veículo,1,0
49,MT,Ensino Médio,8545.98,25,682,11091.72,36,Saúde,1,0
52,MS,Pós-graduação,5955.18,19,609,11380.69,60,Viagem,3,1
31,RR,Ensino Médio,4990.58,4,756,25667.01,12,Reforma,4,1
59,MT,Pós-graduação,4834.18,24,649,10961.53,36,Reforma,0,0
53,PA,Ensino Superior,11281.5,4,654,11439.92,48,Reforma,3,0
35,PB,Pós-graduação,2393.38,24,669,18323.42,36,Educação,0,0
75,SP,Ensino Médio,1606.84,2,649,14411.26,36,Reforma,6,0
48,BA,Ensino Médio,900.0,17,833,8167.85,36,Viagem,0,0
31,AM,Ensino Superior,20260.93,1,727,15278.54,24,Veículo,4,0
44,PR,Ensino Superior,2822.29,5,730,18023.94,12,Reforma,0,1
30,DF,Ensino Superior,8280.93,2,688,4659.68,24,Outros,0,0
39,PB,Ensino Médio,3734.54,1,470,5663.0,36,Saúde,0,1
55,AL,Ensino Médio,4490.48,15,644,11225.48,24,Viagem,0,0
24,BA,Pós-graduação,3130.48,11,679,8341.99,18,Saúde,4,1
21,ES,Ensino Médio,1113.18,2,664,4486.6,48,Reforma,1,0
75,AC,Ensino Médio,3599.62,22,600,14297.67,18,Outros,2,0
50,PB,Ensino Médio,15778.95,4,683,5659.27,36,Veículo,2,1
19,AM,Ensino Superior,17157.67,3,721,20584.93,18,Saúde,2,0
60,AC,Ensino Superior,5012.05,23,755,26098.83,24,Outros,0,0
71,PE,Ensino Fundamental,5724.54,16,684,11713.64,36,Outros,0,0
29,RO,Ensino Superior,7993.98,24,543,35479.72,36,Reforma,0,1
45,AL,Ensino Superior,4087.27,3,677,11200.23,48,Educação,0,0
40,MS,Ensino Médio,3053.37,18,663,12247.26,18,Veículo,0,0
55,RN,Ensino Superior,2946.07,10,551,22559.58,36,Reforma,0,1
67,RR,Ensino Médio,2678.77,19,705,11221.27,48,Saúde,2,0
52,PB,Ensino Médio,2229.49,10,683,6984.57,18,Reforma,0,1
39,AC,Ensino Médio,4392.1,13,581,9932.78,6,Veículo,1,1
65,MS,Ensino Superior,3471.0,3,573,9507.57,48,Outros,0,0
50,MA,Ensino Médio,4686.14,24,640,17370.41,18,Reforma,3,1
31,CE,Ensino Superior,1522.23,7,713,15813.76,48,Saúde,5,0
39,AL,Ensino Superior,19444.98,19,693,7109.26,36,Veículo,5,0
24,SP,Ensino Fundamental,1450.42,12,766,9126.54,36,Saúde,0,0
73,RJ,Ensino Médio,13148.04,23,638,9769.95,24,Reforma,2,0
44,MG,Pós-graduação,1717.98,17,750,17993.57,24,Outros,4,0
44,PE,Ensino Médio,4019.37,2,644,28448.96,24,Educação,0,0
33,SP,Ensino Médio,7840.92,21,593,6522.56,18,Educação,2,1
27,ES,Ensino Superior,2926.86,19,491,9540.81,36,Veículo,0,1
70,PA,Ensino Superior,8878.38,24,667,12465.24,36,Saúde,1,0
65,AP,Ensino Médio,6122.44,3,670,23207.37,24,Reforma,0,0
44,GO,Ensino Fundamental,2978.19,7,663,16409.71,18,Outros,0,1
540,PI,Pós-graduação,3665.32,13,626,8747.04,12,Reforma,1,0
29,AC,Ensino Superior,7905.96,18,705,14990.12,36,Saúde,3,0
20,AC,Ensino Superior,2684.1,8,562,6345.92,48,Veículo,0,0
63,TO,Ensino Fundamental,3846.88,2,573,10473.12,6,Viagem,1,1
52,DF,Ensino Fundamental,9620.19,9,558,50000.0,36,Veículo,5,0
68,RN,Ensino Superior,2971.62,21,707,7796.22,36,Outros,4,0
64,SC,Ensino Médio,1865.17,16,739,17583.82,36,Outros,3,1
33,SP,Ensino Superior,3161.41,6,509,32684.68,24,Reforma,1,1
18,BA,Ensino Médio,5627.94,12,762,15393.87,60,Outros,2,1
32,PB,Ensino Médio,4428.12,19,703,15491.1,36,Reforma,1,0
20,AL,Pós-graduação,9826.7,2,666,7479.87,24,Educação,4,0
22,MS,Ensino Médio,3820.95,3,701,12895.25,36,Viagem,5,1
27,RR,Ensino Médio,3997.35,19,683,14419.46,18,Reforma,2,0
61,MS,Pós-graduação,3898.13,22,526,8331.88,36,Saúde,3,0
38,RR,Ensino Fundamental,6120.56,2,651,8070.81,36,Outros,3,0
42,SC,Ensino Superior,16207.26,23,644,5838.24,12,Reforma,0,0
69,RS,Ensino Superior,3151.17,9,749,18494.98,36,Reforma,0,0
64,MS,Ensino Médio,1996.15,65,597,15080.16,24,Veículo,1,0
44,AL,Ensino Médio,2924.53,6,721,6058.14,24,Outros,0,0
20,MS,Ensino Fundamental,9820.75,1,628,22245.0,18,Saúde,3,1
47,BA,Ensino Superior,5996.58,6,559,42579.65,48,Viagem,1,1
53,PA,Ensino Médio,4463.26,2,589,21902.99,24,Reforma,2,0
67,PA,Pós-graduação,5650.69,7,702,9902.01,12,Saúde,0,0
41,CE,Ensino Médio,4958.47,4,645,12047.12,60,Viagem,4,0
72,MG,Ensino Superior,3215.2,14,616,6304.88,24,Viagem,0,1
55,GO,Ensino Médio,2600.42,21,653,9863.44,18,Viagem,4,0
55,PI,Ensino Superior,4325.53,24,660,19457.53,36,Educação,2,0
74,ES,Ensino Superior,5751.87,23,593,5389.46,36,Veículo,2,0
37,PE,Ensino Médio,4758.8,10,643,5542.37,60,Outros,2,0
71,AL,Ensino Superior,2486.83,21,580,8162.45,12,Veículo,1,0
25,GO,Ensino Superior,1450.21,17,593,9891.39,48,Viagem,5,0
31,DF,Ensino Médio,3292.26,9,671,5486.51,18,Reforma,5,0
20,RN,Ensino Fundamental,3884.88,1,746,11867.35,36,Viagem,4,0
43,PI,Ensino Superior,900.0,14,569,18086.96,36,Veículo,0,1
32,RO,Ensino Superior,8816.9,22,581,12345.67,24,Educação,0,0
74,PI,Ensino Superior,3009.64,10,688,8812.72,24,Outros,1,1
71,GO,Ensino Superior,4659.95,1,666,7399.97,48,Outros,0,0
28,RJ,Ensino Médio,4747.88,23,789,9511.79,48,Educação,3,0
45,TO,Ensino Médio,3342.39,12,620,8200.72,48,Viagem,4,0
47,ES,Pós-graduação,5103.94,21,583,22591.4,60,Outros,2,0
32,  RS ,Ensino Superior,5085.24,12,627,7183.41,60,Saúde,5,0
45,MG,Ensino Superior,2269.55,7,747,38183.56,36,Reforma,2,0
19,RS,Ensino Médio,1870.31,13,721,16121.54,36,Saúde,0,0
31,RR,Ensino Superior,2698.41,25,495,4607.41,12,Reforma,0,0
21,BA,Ensino Superior,3738.98,17,713,6236.63,36,Outros,0,0
57,RR,Ensino Fundamental,7827.64,12,727,15814.41,60,Viagem,2,0
57,PR,Ensino Médio,7108.48,1,672,10710.04,6,Veículo,0,0
47,PE,Ensino Superior,5020.51,10,718,12865.27,24,Educação,0,0
69,AM,Ensino Médio,1421.55,5,418,6464.23,18,Saúde,0,1
69,PR,Ensino Médio,2079.16,24,609,8671.28,36,Saúde,0,1
27,MS,Ensino Superior,4254.27,22,642,4796.63,18,Veículo,1,0
53,RN,Ensino Superior,2478.69,15,630,17658.78,60,Outros,0,1
50,RJ,Ensino Médio,3150.33,19,838,7086.51,18,Outros,1,0
36,SP,Ensino Médio,1767.49,22,759,6442.55,36,Saúde,3,0
60,RS,Ensino Superior,5887.94,23,645,13751.16,48,Saúde,0,1
34,PA,Ensino Médio,5934.8,2,689,7231.63,48,Reforma,5,1
37,TO,Ensino Médio,3294.35,5,620,5995.05,12,Educação,6,1
74,PB,Ensino Médio,3140.92,15,618,13397.36,36,Outros,5,0
55,RO,Ensino Médio,4649.02,21,705,14595.19,36,Outros,5,0
20,RJ,Ensino Médio,5735.87,3,665,17527.18,36,Saúde,1,0
37,CE,Ensino Médio,1539.79,8,610,5246.49,24,Educação,5,1
47,AM,Ensino Médio,9645.98,6,716,11329.4,36,Saúde,6,1
64,MA,Ensino Médio,6106.95,21,493,20549.65,60,Viagem,0,0
38,AL,Ensino Médio,1998.15,19,801,19163.1,18,Veículo,3,1
57,CE,Ensino Superior,1853.03,3,696,18507.8,24,Veículo,1,0
30,AP,Ensino Médio,3095.24,5,596,33810.45,24,Educação,4,1
35,AM,Ensino Superior,3309.27,17,660,9243.76,12,Outros,0,1
65,MG,Pós-graduação,6505.5,3,666,5245.32,36,Veículo,2,0
18,AC,Ensino Médio,4561.77,1,624,15423.04,36,Educação,2,1
58,BA,Ensino Médio,3555.49,16,653,19001.28,36,Reforma,3,0
47,DF,Pós-graduação,5317.01,3,687,18964.52,60,Viagem,1,0
20,DF,Ensino Médio,3981.44,2,601,10918.17,36,Veículo,1,0
50,AM,Ensino Médio,2100.06,14,678,38987.22,6,Veículo,3,1
23,AM,Ensino Superior,13909.15,17,744,11361.76,48,Saúde,2,0
20,AL,Ensino Médio,1517.5,2,721,8069.7,60,Saúde,0,0
46,PE,Ensino Médio,2534.0,21,660,11443.83,18,Reforma,3,0
36,MA,Ensino Superior,2465.89,10,505,47996.93,36,Educação,4,1
56,SE,Ensino Médio,1531.96,4,680,17534.66,18,Reforma,0,1
47,CE,Ensino Superior,4412.04,15,751,5644.44,36,Saúde,2,1
60,CE,Ensino Fundamental,8283.92,20,537,25024.49,48,Saúde,6,1
52,DF,Ensino Superior,3275.5,16,762,7821.18,18,Educação,4,0
71,  AM ,Ensino Fundamental,3740.32,23,591,14519.09,18,Viagem,1,0
35,MT,Pós-graduação,900.0,19,714,2577.06,36,Educação,3,1
49,AM,Pós-graduação,4287.01,11,386,16020.94,6,Outros,1,1
23,PR,Ensino Superior,5684.63,17,687,14951.41,12,Reforma,3,1
41,GO,Ensino Superior,4432.5,22,617,16362.18,24,Outros,1,1
25,ES,Pós-graduação,6487.07,8,363,14552.74,24,Outros,0,1
27,PB,Ensino Médio,3609.11,5,753,6415.62,36,Educação,7,1
27,AM,Pós-graduação,1948.24,24,819,11436.82,48,Reforma,0,0
48,GO,Ensino Superior,3267.66,17,738,13725.46,12,Reforma,2,1
45,AC,Ensino Médio,2868.85,13,751,18657.51,18,Saúde,3,1
21,RJ,Ensino Fundamental,10657.22,5,649,12363.96,48,Reforma,1,0
36,MS,Ensino Superior,3725.86,10,651,24732.89,36,Educação,0,0
64,SE,Ensino Superior,2676.69,22,747,24430.53,36,Saúde,0,0
57,CE,Ensino Superior,2078.89,6,693,14942.87,48,Educação,6,1
40,MT,Ensino Médio,4923.32,13,754,5266.48,36,Outros,3,0
31,RS,Ensino Superior,4549.36,10,532,8319.51,24,Reforma,4,1
35,PA,Ensino Médio,1245.19,7,442,6543.41,24,Outros,2,1
54,SE,Ensino Médio,23942.31,17,689,13311.85,36,Outros,0,0
35,RS,Ensino Médio,1928.47,20,592,6799.53,24,Reforma,1,1
62,SE,Ensino Superior,5013.23,19,584,8569.86,48,Veículo,2,0
25,GO,Ensino Médio,2419.78,10,711,14064.88,36,Saúde,0,0
40,PA,Ensino Fundamental,5899.16,15,638,6912.96,12,Saúde,1,0
74,PA,Ensino Médio,5991.94,16,783,20063.74,6,Veículo,1,0
73,PA,Ensino Médio,3207.38,5,600,6548.56,12,Veículo,2,0
71,ES,Ensino Médio,1866.76,24,608,33919.76,24,Veículo,0,1
18,RN,Ensino Superior,5514.05,16,732,12995.27,60,Outros,2,1
21,PR,Ensino Médio,6786.71,12,561,7396.81,36,Educação,3,0
63,SE,Ensino Médio,2856.51,5,638,11681.75,12,Reforma,6,1
74,RS,Pós-graduação,3860.37,23,635,5528.68,18,Outros,3,0
60,RO,Ensino Superior,3205.8,15,548,3757.3,24,Veículo,2,0
66,PA,Ensino Médio,1851.73,20,777,4660.88,24,Veículo,6,0
61,SP,Ensino Médio,4502.82,23,561,17015.67,18,Reforma,1,0
25,SP,Ensino Superior,1576.78,9,670,8646.64,24,Outros,4,0
29,MT,Ensino Médio,14018.12,21,701,6369.34,18,Reforma,0,0
34,PB,Ensino Médio,11193.52,24,768,16886.48,18,Reforma,0,0
36,MA,Ensino Superior,1167.18,23,502,30180.14,12,Reforma,0,1
74,MA,Ensino Médio,6262.07,16,557,10477.35,6,Veículo,6,1
67,CE,Ensino Superior,3214.45,9,740,7924.26,48,Outros,3,0
60,PR,Ensino Superior,5342.69,2,756,29313.95,48,Veículo,3,0
43,MG,Ensino Fundamental,14600.96,3,726,11914.95,36,Saúde,1,0
66,RJ,Ensino Médio,1460.67,14,665,21534.17,36,Educação,1,1
66,PI,Ensino Médio,17039.11,4,618,23001.76,12,Reforma,1,1
73,GO,Ensino Superior,6901.34,7,606,14255.56,12,Reforma,3,0
36,GO,Ensino Superior,4962.22,23,659,3604.47,36,Outros,3,0
62,PE,Ensino Superior,2873.81,23,722,37377.34,12,Educação,4,1
66,PA,Ensino Superior,3411.19,9,683,7791.63,18,Reforma,2,0
52,PA,Ensino Superior,10374.86,5,614,7299.4,36,Veículo,1,0
25,AC,Ensino Médio,2610.11,24,734,13109.63,36,Veículo,1,0
28,RS,Ensino Médio,1643.72,10,516,14143.13,18,Reforma,0,1
42,MT,Ensino Fundamental,4845.69,16,549,11239.06,36,Veículo,0,1
60,PB,Ensino Fundamental,1339.56,25,607,12678.21,24,Outros,2,0
20,PB,Ensino Médio,4182.1,1,733,7644.57,36,Veículo,6,1
26,ES,Ensino Fundamental,2946.96,19,648,6369.19,48,Educação,4,0
57,AP,Ensino Médio,8915.4,13,690,29495.57,36,Veículo,1,0
64,AM,Ensino Superior,7397.16,24,546,9877.25,24,Veículo,0,1
52,RJ,Ensino Médio,9955.28,11,762,13056.24,48,Outros,0,0
63,PI,Ensino Médio,7182.7,25,640,10008.34,48,Veículo,3,0
34,CE,Ensino Médio,3422.78,21,736,6266.44,24,Reforma,1,0
34,PI,Ensino Médio,2668.66,17,638,6731.69,18,Outros,0,1
74,SP,Ensino Fundamental,4773.7,17,796,7569.98,18,Veículo,0,0
32,PR,Ensino Médio,3322.75,5,758,7601.88,48,Outros,2,0
66,PB,Ensino Médio,2550.58,7,804,14764.87,48,Educação,1,0
67,AL,Pós-graduação,3690.64,19,638,7618.19,36,Viagem,4,0
75,GO,Ensino Superior,6523.8,5,755,16650.75,36,Veículo,1,0
56,PE,Ensino Médio,4278.45,12,519,7905.19,18,Saúde,3,1
75,AC,Ensino Fundamental,3659.87,4,687,18957.68,18,Educação,1,0
75,MT,Ensino Superior,8350.73,15,720,38506.51,12,Reforma,0,0
70,RO,Ensino Superior,2903.5,1,539,18324.51,24,Educação,2,0
37,AM,Ensino Médio,3941.25,8,701,13166.93,24,Outros,0,0
36,PB,Pós-graduação,1208.3,4,492,8892.98,24,Saúde,3,1
21,PA,Ensino Superior,2062.5,18,780,11991.26,24,Veículo,3,0
63,PI,Ensino Fundamental,15555.87,19,475,32997.91,36,Reforma,4,1
35,PR,Ensino Fundamental,6091.92,25,723,22931.38,36,Outros,1,0
62,AC,Ensino Superior,8757.37,20,684,11092.27,24,Educação,1,0
27,PB,Ensino Superior,5914.72,11,676,24182.52,18,Outros,2,1
24,SP,Ensino Superior,18485.77,2,721,3774.43,36,Veículo,1,0
53,MS,Pós-graduação,1910.96,18,528,14968.12,12,Outros,2,1
72,ES,Ensino Superior,8751.05,17,455,29908.22,24,Viagem,4,1
34,AP,Pós-graduação,4245.51,14,779,31991.91,12,Educação,5,1
54,AC,Ensino Médio,4014.49,13,786,9585.27,12,Saúde,2,0
23,RR,Ensino Superior,2822.32,20,666,35632.42,12,Veículo,0,1
20,PE,Ensino Superior,5560.73,4,823,10027.61,24,Saúde,4,0
44,MG,Ensino Superior,2202.54,9,720,8619.97,18,Viagem,2,0
700,PR,Ensino Superior,1225.92,19,479,20171.57,60,Outros,4,1
57,PR,Ensino Médio,1317.93,25,508,8471.65,18,Educação,4,1
53,PR,Ensino Superior,8421.12,5,571,4785.1,24,Reforma,1,0
62,CE,Ensino Médio,12072.98,17,615,5805.64,24,Outros,3,1
65,MS,Ensino Médio,9717.52,3,626,16448.27,48,Outros,3,1
55,RJ,Ensino Superior,2535.44,21,560,16254.64,18,Veículo,4,1
49,AL,Ensino Médio,5173.16,9,749,15535.31,36,Veículo,1,0
48,RS,Ensino Superior,8159.49,5,655,10408.92,12,Outros,0,1
44,PE,Pós-graduação,2236.27,19,678,7122.45,24,Reforma,7,0
33,RN,Ensino Superior,6751.41,15,521,11422.45,36,Viagem,0,0
63,AL,Ensino Médio,3514.73,18,586,11140.9,36,Viagem,0,0
64,RO,Ensino Médio,3006.25,6,710,6426.48,36,Outros,3,0
61,SC,Ensino Médio,5182.73,13,751,14727.34,6,Reforma,1,0
34,AL,Ensino Médio,2671.93,18,628,13600.38,36,Veículo,0,0
27,RS,Ensino Médio,7398.2,25,632,7718.47,18,Outros,1,1
63,AP,Ensino Superior,2010.48,12,567,5945.25,60,Saúde,1,1
38,AM,Pós-graduação,4109.69,19,659,8032.67,24,Outros,3,0
52,AP,Ensino Superior,2221.59,2,694,20643.63,24,Veículo,1,1
65,AP,Ensino Superior,4893.5,7,698,15559.84,36,Saúde,3,0
65,MT,Ensino Fundamental,1448.39,2,696,4328.71,12,Educação,2,0
62,RO,Ensino Médio,2100.79,12,696,8368.55,18,Viagem,3,1
39,RJ,Ensino Superior,4243.66,13,635,12370.92,12,Outros,3,0
51,RJ,Ensino Médio,2442.65,25,618,50000.0,24,Saúde,3,1
71,PA,Ensino Superior,6399.23,5,655,2661.92,12,Reforma,0,0
73,MG,Ensino Superior,5829.23,1,485,9924.34,48,Viagem,0,0
28,PR,Ensino Médio,3605.99,17,561,9849.99,12,Reforma,6,0
22,BA,Ensino Médio,1663.23,14,569,14112.99,36,Veículo,3,0
75,MG,Ensino Médio,4536.39,5,764,20564.58,36,Reforma,2,0
59,PB,Ensino Médio,1354.19,25,728,10153.52,6,Veículo,2,1
21,AP,Ensino Superior,1371.9,1,466,14141.22,36,Reforma,1,1
44,BA,Ensino Médio,1714.28,20,684,10876.08,36,Veículo,0,0
42,CE,Ensino Médio,10192.08,11,761,15978.89,6,Educação,1,0
26,AP,Ensino Médio,3863.6,11,693,41142.64,24,Viagem,0,1
45,MG,Ensino Médio,3722.06,15,515,15672.51,24,Reforma,0,1
36,PR,Ensino Superior,10647.46,11,622,9637.32,60,Outros,6,1
33,MA,Ensino Médio,3097.6,18,694,27842.36,24,Veículo,2,0
73,MA,Ensino Fundamental,15530.97,4,682,14632.45,60,Veículo,2,1
40,AM,Ensino Médio,2854.09,8,491,7633.33,12,Saúde,1,1
71,PB,Ensino Médio,4298.05,1,566,18003.78,24,Outros,2,1
37,SP,Ensino Médio,5385.74,1,653,7594.51,36,Reforma,0,0
52,SC,Ensino Superior,9990.25,6,677,10313.86,18,Educação,2,0
24,GO,Ensino Superior,2117.72,1,649,24605.27,6,Educação,0,1
64,SE,Ensino Médio,10507.0,25,540,5767.93,6,Educação,2,0
49,GO,Ensino Superior,1539.47,23,758,19022.15,24,Outros,2,1
68,AC,Ensino Médio,1496.06,7,739,10448.61,48,Viagem,3,0
47,SC,Ensino Superior,6809.79,21,713,50000.0,6,Outros,3,1
72,AM,Ensino Médio,2601.34,21,726,13805.71,36,Veículo,0,0
45,RO,Ensino Médio,3550.63,5,713,32948.23,36,Educação,5,1
71,PR,Ensino Médio,6139.3,8,703,24043.01,36,Veículo,1,0
47,SP,Ensino Médio,5352.87,7,718,18256.9,48,Outros,2,1
52,RN,Pós-graduação,2402.02,2,817,11558.63,6,Reforma,1,0
61,DF,Ensino Superior,3696.57,19,676,5787.43,48,Outros,2,0
